symbol,date,open,high,low,close,volume
SEYB.N0000,2023-11-23,34.8,34.8,33.5,33.5,4012
SEYB.N0000,2023-11-24,33.5,34.0,33.0,33.0,105549
SEYB.N0000,2023-11-27,32.9,32.9,31.7,31.9,75027
SEYB.N0000,2023-11-28,31.7,32.4,31.7,32.0,178278
SEYB.N0000,2023-11-29,32.4,34.0,32.4,34.0,202702
SEYB.N0000,2023-11-30,34.5,35.7,34.5,35.7,51932
SEYB.N0000,2023-12-01,35.9,37.7,35.6,36.7,276644
SEYB.N0000,2023-12-04,37.7,38.5,36.5,37.8,205875
SEYB.N0000,2023-12-05,38.2,38.2,36.7,36.7,4296
SEYB.N0000,2023-12-06,37.5,37.5,36.1,36.2,10819
SEYB.N0000,2023-12-07,36.5,36.5,36.4,36.4,3050
SEYB.N0000,2023-12-08,36.5,37.5,36.5,37.2,63790
SEYB.N0000,2023-12-11,37.5,37.5,36.8,37.4,50054
SEYB.N0000,2023-12-12,37.0,38.0,36.5,37.8,150683
SEYB.N0000,2023-12-13,38.0,38.0,36.4,37.1,39532
SEYB.N0000,2023-12-14,37.2,37.7,36.8,37.1,41230
SEYB.N0000,2023-12-15,36.5,37.5,35.5,35.6,55443
SEYB.N0000,2023-12-18,36.0,36.0,35.7,35.9,9978
SEYB.N0000,2023-12-19,35.7,36.5,35.5,35.6,24639
SEYB.N0000,2023-12-20,36.0,36.0,35.5,35.6,16205
SEYB.N0000,2023-12-21,35.4,35.7,35.4,35.7,21815
SEYB.N0000,2023-12-22,35.4,36.0,35.4,35.7,12225
SEYB.N0000,2023-12-27,35.9,35.9,35.1,35.8,1415
SEYB.N0000,2023-12-28,36.0,37.0,35.2,35.3,38635
SEYB.N0000,2023-12-29,35.2,35.8,35.1,35.5,68129
SEYB.N0000,2024-01-02,35.4,36.0,35.0,35.8,73993
SEYB.N0000,2024-01-03,35.1,35.9,35.1,35.7,1934
SEYB.N0000,2024-01-04,35.9,36.0,35.1,35.2,7809
SEYB.N0000,2024-01-05,35.3,35.8,34.9,35.0,154422
SEYB.N0000,2024-01-08,34.8,35.0,34.7,34.7,71723
SEYB.N0000,2024-01-09,34.9,34.9,34.6,34.6,13376
SEYB.N0000,2024-01-10,34.7,34.7,34.0,34.0,37837
SEYB.N0000,2024-01-11,33.9,34.3,33.6,34.3,5095
SEYB.N0000,2024-01-12,34.3,34.3,33.8,33.8,5180
SEYB.N0000,2024-01-16,34.2,34.2,33.0,34.2,17551
SEYB.N0000,2024-01-17,33.5,34.2,33.2,33.5,66062
SEYB.N0000,2024-01-18,33.8,34.2,33.6,34.0,29945
SEYB.N0000,2024-01-19,33.5,34.0,33.5,33.5,19971
SEYB.N0000,2024-01-22,33.4,33.5,32.5,33.2,23550
SEYB.N0000,2024-01-23,33.2,33.2,32.3,32.7,45856
SEYB.N0000,2024-01-24,32.7,33.0,32.7,33.0,11055
SEYB.N0000,2024-01-26,33.1,34.0,33.1,33.2,5565
SEYB.N0000,2024-01-29,33.0,33.0,33.0,33.0,4500
SEYB.N0000,2024-01-30,33.5,34.0,33.0,33.2,22057
SEYB.N0000,2024-01-31,33.7,33.7,32.0,32.0,109403
SEYB.N0000,2024-02-01,32.0,33.7,32.0,33.0,115195
SEYB.N0000,2024-02-02,33.0,34.8,33.0,33.7,60692
SEYB.N0000,2024-02-06,34.5,36.5,34.5,36.0,63318
SEYB.N0000,2024-02-07,36.4,36.4,35.7,35.8,37825
SEYB.N0000,2024-02-08,35.2,36.3,35.0,35.2,121282
SEYB.N0000,2024-02-09,35.0,35.0,34.8,35.0,831
SEYB.N0000,2024-02-12,35.9,36.0,34.7,34.7,9350
SEYB.N0000,2024-02-13,34.6,34.7,33.2,33.3,100027
SEYB.N0000,2024-02-14,33.8,33.8,33.8,33.8,4304
SEYB.N0000,2024-02-15,35.0,36.0,34.5,34.5,118792
SEYB.N0000,2024-02-16,34.6,34.6,34.1,34.5,22316
SEYB.N0000,2024-02-19,34.9,35.0,34.6,34.8,6015
SEYB.N0000,2024-02-20,34.9,35.0,34.0,34.0,56447
