symbol,date,open,high,low,close,volume
KGAL.N0000,2023-10-10,122.0,122.75,122.0,122.5,19
KGAL.N0000,2023-10-11,122.75,122.75,120.0,120.0,1089
KGAL.N0000,2023-10-12,120.0,124.0,120.0,120.0,35
KGAL.N0000,2023-10-13,124.0,124.0,124.0,120.0,1
KGAL.N0000,2023-10-16,121.0,121.0,120.5,120.0,61
KGAL.N0000,2023-10-17,120.0,122.0,120.0,121.0,2451
KGAL.N0000,2023-10-18,119.0,119.0,117.0,118.0,2249
KGAL.N0000,2023-10-19,117.0,117.0,116.75,117.0,231
KGAL.N0000,2023-10-20,121.0,121.5,121.0,117.0,51
KGAL.N0000,2023-10-23,121.75,121.75,120.0,120.5,259
KGAL.N0000,2023-10-24,117.0,121.75,117.0,117.25,127
KGAL.N0000,2023-10-25,120.0,120.0,120.0,117.25,5
KGAL.N0000,2023-10-26,119.75,120.0,119.75,117.25,9
KGAL.N0000,2023-10-27,119.5,120.0,119.0,120.0,3140
KGAL.N0000,2023-10-30,121.75,121.75,121.75,121.75,100
KGAL.N0000,2023-10-31,117.0,124.25,117.0,121.75,8
KGAL.N0000,2023-11-01,124.0,124.0,124.0,121.75,1
KGAL.N0000,2023-11-02,124.0,124.0,117.0,117.0,358
KGAL.N0000,2023-11-03,124.0,124.0,117.75,117.0,74
KGAL.N0000,2023-11-06,120.0,120.0,120.0,120.0,1122
KGAL.N0000,2023-11-07,120.5,120.5,118.0,120.0,2719
KGAL.N0000,2023-11-08,118.5,123.0,118.5,119.75,321
KGAL.N0000,2023-11-09,124.0,124.0,117.0,118.0,501
KGAL.N0000,2023-11-10,119.0,119.0,117.0,117.5,1513
KGAL.N0000,2023-11-13,120.0,120.0,118.0,120.0,2122
KGAL.N0000,2023-11-14,120.0,120.0,117.0,119.75,5905
KGAL.N0000,2023-11-16,117.25,117.25,116.75,117.0,705
KGAL.N0000,2023-11-17,117.0,119.0,117.0,117.0,896
KGAL.N0000,2023-11-20,119.75,120.0,119.75,120.0,1330
KGAL.N0000,2023-11-21,116.5,118.25,116.5,116.75,101
KGAL.N0000,2023-11-22,116.75,117.0,116.75,116.75,51
KGAL.N0000,2023-11-23,117.25,123.5,116.5,116.75,829
KGAL.N0000,2023-11-24,120.0,120.0,116.75,120.0,138
